planner,configuration,heuristic,search,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,peak_group_rss_kb,limit_reason,plan_length,expanded_nodes,metric_value,objective_value,validation,plan_path,case_directory
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile18
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile19
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile2
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile20
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile3
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile4
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile5
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile6
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile7
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile8
numeric-cegar,cegar-min,cegar-min,astar,ext-plant-watering,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/ext-plant-watering/pfile9
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile1
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile10
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile11
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile12
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile13
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile14
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile15
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile16
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile17
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile18
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile19
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile2
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile20
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile3
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile4
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile5
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile6
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile7
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile8
numeric-cegar,cegar-min,cegar-min,astar,pathwaysmetric,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/pathwaysmetric/pfile9
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile1
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile10
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile11
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile12
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile13
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile14
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile15
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile16
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile17
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile18
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile19
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile2
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile20
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile21.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile21
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile22.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile22
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile23.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile23
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile3
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile4
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile5
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile6
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile7
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile8
numeric-cegar,cegar-min,cegar-min,astar,zenotravel,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel/pfile9
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile1
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile10
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile11
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile12
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile13
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile14
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile15
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile16
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile17
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile18
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile19
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile2
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile20
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile3
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile4
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile5
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile6
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile7
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile8
numeric-cegar,cegar-min,cegar-min,astar,depots,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots/pfile9
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob06-1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob06-1
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob06-2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob06-2
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob06-3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob06-3
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob06-4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob06-4
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob07-1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob07-1
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob07-2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob07-2
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob07-3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob07-3
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob07-4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob07-4
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob08-1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob08-1
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob08-2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob08-2
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob08-3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob08-3
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob08-4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob08-4
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob09-1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob09-1
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob09-2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob09-2
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob09-3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob09-3
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob09-4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob09-4
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob10-1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob10-1
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob10-2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob10-2
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob10-3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob10-3
numeric-cegar,cegar-min,cegar-min,astar,petri-net,prob10-4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/petri-net/prob10-4
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile1
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile10
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile11
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile12
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile13
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile14
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile15
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile16
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile17.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile17
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile18.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile18
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile19.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile19
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile2.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile2
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile20.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile20
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile3.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile3
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile4.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile4
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile5.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile5
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile6.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile6
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile7.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile7
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile8.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile8
numeric-cegar,cegar-min,cegar-min,astar,zenotravel-ipc23,pfile9.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/zenotravel-ipc23/pfile9
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile1.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile1
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile10.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile10
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile11.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile11
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile12.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile12
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile13.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile13
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile14.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile14
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile15.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile15
numeric-cegar,cegar-min,cegar-min,astar,depots-sym,pfile16.pddl,dry-run,true,,0,,,,,,,,not-run,,results/raw/numeric-cegar-20260919-142128-101051/cases/numeric-cegar/cegar-min/depots-sym/pfile16
